,mz,CK07,CK08,CK09,CK10,CK11,CK12,D01A1,D01A2,D01A3,D01A4,D01A5,D01A6,D01B1,D01B2,D01B3,D01B5,D01B6,D02A1,D02A2,D02A3,D02A4,D02A5,D02A6,D02B1,D02B2,D02B3,D02B4,D02B5,D02B6,D03A1,D03A2,D03A3,D03A4,D03A5,D03A6,D03B1,D03B2,D03B3,D03B4,D03B5,D03B6,D04A1,D04A2,D04A3,D04A4,D04A5,D04A6,D04B1,D04B2,D04B3,D04B4,D04B5,D04B6,D05A1,D05A2,D05A3,D05A4,D05A5,D05A6,D05B1,D05B2,D05B3,D05B4,D05B5,D05B6,D06A1,D06A2,D06A3,D06A4,D06A5,D06A6,D06B1,D06B2,D06B3,D06B4,D06B5,D06B6,D07A1,D07A2,D07A3,D07A4,D07A5,D07A6,D07B1,D07B2,D07B3,D07B4,D07B5,D07B6,D08A1,D08A2,D08A3,D08A4,D08A5,D08A6,D08B1,D08B2,D08B3,D08B4,D08B5,D08B6,D09A1,D09A2,D09A3,D09A4,D09A5,D09A6,D09B1,D09B2,D09B3,D09B4,D09B5,D09B6,D10A1,D10A2,D10A3,D10A4,D10A5,D10A6,D10B1,D10B2,D10B3,D10B4,D10B5,D10B6,D11A1,D11A2,D11A3,D11A4,D11A5,D11A6,D11B1,D11B2,D11B3,D11B4,D11B5,D11B6,D12A1,D12A2,D12A3,D12A4,D12A5,D12A6,D12B1,D12B2,D12B3,D12B4,D12B5,D12B6
316_9950452,316.9950452,10.18225569,9.817365823,10.31636358,10.11541354,9.993594788,9.639620768,9.798233123,10.16687005,10.15869527,9.738063461,9.647051221,9.39231692,10.07063105,10.50825343,10.82146375,10.1668671,9.638317671,10.3936285,9.551894965,9.954215639,10.2813802,9.876576591,9.745353583,10.16851034,10.34688651,9.321535075,9.903077003,9.976954152,9.254143285,10.38367516,10.45882269,9.608021349,9.718214283,9.408040953,10.22232344,9.806709179,10.40776513,9.721943485,10.47918024,9.622598376,9.941215694,10.38912632,9.908686285,10.32454529,10.39782917,9.55128075,8.959073763,10.00723052,9.674032606,10.25712937,10.32774351,9.418789215,9.597439196,10.16444544,9.170158344,10.28205987,9.192925507,10.10153727,10.26188401,9.536333932,10.24029857,10.80993367,10.36375356,9.659867661,10.3018095,10.32097467,10.34455405,9.995408341,10.28401778,10.13132576,9.574137246,10.00918731,10.69140768,10.17044453,10.20954892,10.05846579,10.34647978,9.278998236,10.56914572,9.631108318,10.39727679,9.917945588,9.847345082,9.450243477,10.88170463,10.65017083,10.24114281,10.6291267,10.1703959,9.27861913,10.47558562,10.26534264,9.772811963,10.00988812,10.57704711,10.26007376,10.27404703,10.41214799,9.764838734,10.2961403,9.383112462,10.27957051,9.724969879,9.940425755,9.51369878,9.494852759,10.1949019,9.797724471,10.11429794,10.41042628,10.05870169,9.809121755,9.878689316,9.370039921,10.09760448,9.665825705,9.678291409,9.408822931,10.37654419,8.909110869,9.625285072,9.881629064,9.962580285,10.36919776,9.466906309,9.003286103,9.800458457,10.15343223,9.79126358,9.224241418,9.705814487,9.02614846,9.757449956,10.52142751,9.579369474,10.03149186,10.2059968,9.250662532,10.1221599,9.292748182,9.851309585,9.768289948,10.38786506,10.49167434,10.36269837,10.03488083,10.12382176,9.204170415,10.21449366
317_0146095,317.0146095,8.859870156,9.514352137,8.774924654,8.718509519,8.980423467,9.407377699,9.655677961,9.164358,9.53703628,9.108586542,8.87261756,8.852593236,9.134929063,8.961233686,8.747167786,8.971683149,9.481394904,8.924050332,9.790180354,9.429488993,9.224699036,9.241438019,10.0201526,9.016848008,9.401167557,10.10399251,9.184299477,8.997496977,9.452561209,9.152137676,9.690013578,9.66323087,9.105450665,9.404239122,9.545774668,8.756486693,8.926016612,9.752854778,9.072557853,9.217234767,9.360537587,9.176112176,9.203675038,9.242547154,9.156672993,9.86108567,10.43612157,9.12848636,10.06018019,9.346968011,9.363254581,9.565661801,9.339907253,9.636334205,10.47222669,9.160133314,10.12354595,9.495076099,9.600456111,9.589595542,9.072254659,9.319013202,8.906007265,8.946317541,8.668118015,9.222847859,9.203890845,9.366554914,9.298200322,9.875706063,9.211680351,9.361207921,8.854611441,8.582051901,8.482551689,8.853017412,9.783762547,9.657056174,9.279749069,9.790937544,9.39205849,9.149348749,9.467709887,8.865801238,8.942895057,8.896883976,8.843539368,8.654248539,9.196607906,9.673295408,9.437048015,9.394548455,9.084089174,8.978506831,9.039139024,8.97033694,9.726679133,8.684096199,8.817409227,8.916602008,8.808107545,8.919006289,9.356737089,9.054846113,9.645959399,9.346068757,9.345318683,9.264919378,9.310208462,9.110198903,9.156153603,9.523894844,9.065581943,9.675454771,9.697401509,9.568982942,9.6426579,9.302099982,9.59314489,10.05237506,8.986392319,9.571012045,9.148756651,9.182740384,9.828088975,8.698875796,10.26063216,9.173165724,9.633480484,9.269105647,9.265613977,9.312088873,9.322726307,9.233676472,8.786152658,9.3754862,9.474526727,9.509216768,8.839266666,9.208250701,9.894495866,9.45469209,9.073348094,9.120426607,9.185596537,9.452617825,9.604331092,9.051932848,9.128709544
317_0566504,317.0566504,10.35072297,9.49924978,9.867347858,9.878592897,10.0813081,9.397503261,9.072442243,10.12517102,9.020398044,8.97853298,9.907428004,9.98939644,10.87323859,10.151715,9.574584558,10.17021123,9.188018643,9.354480817,9.063505074,9.875353207,9.175865854,9.615955845,9.792120187,9.220186406,9.358709961,9.636437564,10.11260028,10.29912173,10.65291063,9.595544113,9.142928369,8.847472494,10.09703525,9.129571838,8.674672638,10.6982496,9.886885292,9.550086521,10.20726814,9.139385745,9.824129007,8.838890952,9.922851959,9.059645282,9.455887227,9.152731377,8.766860213,9.257362448,8.92582494,9.181595466,8.772414059,8.886670843,9.236415472,8.924143386,9.088450557,8.324546322,9.11212459,9.599829925,9.132037392,9.951605834,9.615882046,9.116198633,10.27571147,10.27579176,9.8494767,8.73161789,9.285103744,9.505622419,9.274307437,9.152650592,9.734870706,9.51946618,9.861120434,9.808112252,10.39834771,9.151344969,9.095636965,8.828658898,9.225325457,8.878882424,8.962110293,9.806914894,9.529514554,10.00136343,9.138095143,9.67050905,8.959883139,9.821596896,9.721333842,8.920374027,8.850577714,8.91284815,10.09805254,9.172670632,9.871581436,9.973171019,10.04639624,10.01635547,10.01498541,9.990416243,10.30601563,9.159433903,9.713053562,9.356895659,8.963629141,8.949839881,8.958800311,9.914386108,9.743032331,9.346012327,9.953449296,9.119287289,9.805615197,9.198553647,9.607755344,9.948086523,8.897021751,9.830994269,8.79683388,9.722652228,10.66023535,8.757014388,9.26068057,9.925229652,9.08977577,10.66168412,9.286503843,8.826195618,9.713306834,10.03309715,9.334183565,8.964169416,10.08310693,9.591152486,9.384630221,9.237430544,9.671777653,9.235229517,9.01321895,9.189344524,9.670114822,9.998000682,9.597817645,9.252728059,9.151343575,9.204342716,9.28900085,9.72737948,8.556828102
317_0712605,317.0712605,9.838226771,9.637621255,8.771592308,8.979938342,9.012556079,8.74314387,8.789682819,9.372470941,9.029616643,9.345102664,9.955420854,9.554327669,9.113649691,9.084739152,8.659800934,9.075954366,9.001542559,8.956422168,9.104642096,9.738309475,9.00281198,9.381606398,9.022650661,9.099867569,9.46312345,8.781984243,9.80724676,9.430465724,10.01368065,9.37919329,9.544406816,8.727842398,9.690647311,9.530123661,8.893534023,9.680685358,9.895636446,9.146330373,9.749045645,9.357319552,9.871989364,9.32452954,10.35675171,8.947133426,9.820962726,8.865895334,8.624678172,9.46386935,8.905483668,9.377118481,9.397284262,8.804367547,9.280866578,9.391132322,8.94755238,8.309855844,9.284436184,9.782532891,9.35913272,8.588995349,8.752447451,9.309084795,9.739768271,9.020483932,9.121070205,8.614654587,9.391897458,9.544258643,9.69350552,8.917471519,9.74437035,10.45083107,9.338021182,9.163423435,9.374555671,8.936021508,8.839550991,9.089157454,9.341566946,8.892248235,8.934626504,9.769392449,9.147521229,9.21935133,8.848237158,9.030672389,8.613318666,8.672971691,8.978156688,9.128563004,9.087263225,8.759697328,9.826529261,8.89164835,9.248067814,9.232828052,8.908096339,9.397580289,9.351621188,9.367724902,9.494366706,8.845047927,9.835192832,9.376149341,8.910609551,9.701867846,9.458287622,9.591121366,9.79977232,9.231813905,9.864520865,9.778716937,9.593097278,8.999512519,10.08834234,9.772840469,9.005801513,9.671630377,9.092302942,9.147031446,10.00664876,8.782268728,9.484428574,10.01300584,8.742800678,9.746592091,8.752238253,8.774309467,9.737290528,9.441300014,9.558815915,9.514796555,10.35644867,9.442199311,9.287738059,9.577049097,9.756821636,9.165316524,9.985076042,9.319964782,10.80084607,9.415246525,9.506948352,9.206278373,9.350381795,9.250861081,9.215042741,9.516841255,9.210956666
317_073555,317.073555,11.33862777,11.56947677,11.08099738,11.20250789,11.3120371,11.11997525,11.05157824,10.93411917,11.30438312,10.88912134,10.94503543,10.98513444,10.98109125,11.33786296,11.56871017,11.05872517,10.90619223,11.27693707,10.9244142,11.49235855,11.47113017,11.38083783,11.17037926,11.38181458,11.57318373,11.28845826,11.46731501,11.6717134,11.2773875,11.74886844,11.70025616,11.24550414,11.24731289,10.94558692,11.6118895,11.37920801,11.54754809,11.18426916,11.1119425,11.30752485,11.43625276,11.05861281,11.05741821,11.45181444,11.02962517,11.0215173,11.08926445,10.79495248,10.97919875,11.31168441,11.71054584,11.24736244,11.09083121,11.50575358,11.23541178,11.23228963,10.64239252,11.28347696,11.32273805,11.07814007,10.89537469,11.19734197,11.30777289,10.93781238,11.40514563,11.4026632,11.42041131,10.97721076,11.23287076,10.66066937,10.85791785,11.31251711,10.98311061,11.12326271,11.07408049,10.58736422,11.24793067,11.03967452,11.4854001,11.10460886,11.30802356,10.93192713,10.58382225,11.03232712,11.99789842,11.68415278,11.15629237,11.24490831,11.05447858,11.18105756,11.60262893,11.16590522,11.08653866,11.1178044,11.21348942,11.33558867,11.48037805,11.20320346,10.86442207,11.61725525,10.76206528,11.30860578,11.16385425,11.08448555,11.24184702,11.22678644,11.08914743,11.24697079,11.39103822,11.15214545,11.05413076,11.10503697,11.15842923,11.01271135,11.17051398,11.03521543,11.37727964,11.09652446,11.38268209,11.04001147,10.83603942,10.75225841,11.05098444,11.10445204,11.06480709,11.1366443,11.60908077,11.65123692,11.63392657,11.44788779,11.07605608,10.67917521,11.14530333,11.43450836,11.11367022,11.14193763,10.9004011,11.5722882,11.41713012,11.09905675,11.54910482,11.81820896,11.52577504,11.29188215,11.01304346,10.78228989,11.529378,10.67731225,11.22371163
317_1793405,317.1793405,10.20393216,12.52935755,12.16201389,10.53198559,12.68744723,10.38684463,9.790552699,10.73630573,10.11900925,10.12373929,9.766027929,11.44634735,10.41308233,10.1468292,14.19468107,9.9256624,11.80109737,10.2611533,11.14658153,10.89817174,13.28160273,9.789235319,10.01011761,11.2653476,11.08001996,9.962293995,9.941963452,12.79731778,10.03418914,12.72840378,10.43490591,10.66558262,11.57629511,10.15331713,10.98061275,11.13686358,9.947446738,10.27521826,9.91592193,9.58584343,9.706137711,9.802554583,9.869023412,10.50469108,11.06409436,9.550892289,10.59137872,10.21325436,10.85738095,12.88901376,12.01533143,10.21187937,11.09273244,10.70678669,9.704772262,11.84715114,9.467359685,10.5716533,10.31064433,11.80247831,10.49595968,9.402022284,10.82247854,10.17420685,10.43140853,11.89673878,12.10566384,13.33153484,9.898969394,10.42638096,10.01934021,10.97182618,10.08742346,9.721735529,9.870692584,11.22289105,10.99773481,10.53692428,10.09305202,9.937993656,10.94710756,9.951226269,9.988825732,11.20507827,11.35865385,12.38124478,9.637083059,10.63816863,10.54235353,9.941932791,12.80003154,10.44970555,10.62551421,10.42425115,14.46160389,10.57119873,10.73929203,11.87158988,10.86446951,10.4813006,10.16351745,11.77630295,11.99498584,9.556989156,10.19072994,10.06823718,9.979030616,9.843451274,10.29357351,11.36683296,12.93651116,9.527428707,11.42495971,10.05253447,10.43771445,9.942159912,9.847036872,12.85900233,10.53289623,9.795525774,9.550900977,10.16881209,10.00274733,11.61270343,10.00963742,10.02973473,10.03300913,9.711451122,11.78271942,10.63243511,10.18432865,9.497412155,9.815964345,10.1165663,12.92709996,10.72508606,10.24664008,10.12141632,9.806660126,11.12667421,9.907053504,10.33508262,10.39259351,11.42063552,10.0837251,11.12475309,11.23716656,9.75844406,9.730652488
317_1825154,317.1825154,10.29226263,10.34549535,11.10673051,10.79885602,10.5402406,10.39494296,9.742738651,10.35638457,10.11478062,10.88485841,10.55869874,10.20669563,10.74512299,10.56304007,9.628307921,9.802411753,10.54778037,10.07536147,10.42677876,10.11872116,10.16204492,10.45479015,10.64145947,10.43427313,10.33297909,10.19695454,10.22100351,9.87338095,10.11553663,10.18661671,9.885058013,10.37935059,10.63345064,10.21969585,10.3743986,10.50504629,10.36935361,10.71607754,10.2792007,10.29070211,10.15861868,10.32293198,10.02801427,10.34356556,10.1310477,9.860513906,9.891011568,10.29446129,10.51874414,9.994346896,10.45542865,10.44729038,10.30288662,10.44601641,10.03433279,10.85316862,9.717147767,9.975312418,10.40246776,9.846991747,10.14608558,9.418662933,9.915061428,10.13831717,10.33623913,10.29325183,10.46054848,9.764061552,10.35126993,10.4659375,10.39622029,10.06252782,9.88739765,10.4324139,10.54507436,10.69066369,9.91642528,9.868940341,10.24835541,10.2140142,10.56824079,10.2899845,10.00491635,10.63785833,9.859912928,9.388731545,9.878891807,10.23039509,10.21459982,9.96134945,10.61562723,10.28160354,10.46596153,10.53435381,10.05379025,9.836183351,9.973516759,10.12485606,10.45303512,10.54769194,10.94555256,10.19455057,10.0366871,10.30787107,9.874077604,9.876140234,9.814717702,10.54557579,10.16048941,10.41650312,9.930173017,10.13683673,10.32778346,10.3172287,9.975719822,10.41572438,10.04052815,10.35903893,10.16808631,10.086173,10.5344236,10.04618868,9.901227223,10.34200204,9.854818909,10.29076201,9.85896299,10.36533471,10.35089603,10.26630208,11.18420479,10.14268863,10.24230316,10.24531945,10.48831687,10.82442441,10.50091008,9.533845687,9.866647097,10.19375224,10.11804002,9.524847683,10.44709525,9.961284812,10.13564022,10.29801223,10.45619005,10.46755666,10.38509093
317_2361462,317.2361462,8.509215047,8.990142268,8.779822072,8.271538221,9.033455286,9.99992713,9.707499935,10.11813825,9.636316504,9.859586541,8.796871291,8.86192866,10.77097831,9.031002285,8.568388389,8.948433238,9.509201288,9.300337622,8.911865892,9.586027398,8.644074784,8.615771382,9.085863443,10.18961944,9.560240064,9.355776583,9.7985598,8.806048923,9.095470212,8.373382955,9.779157657,9.802087729,9.300781039,9.106698924,9.419708966,8.647969695,8.877083622,9.001420197,9.895424162,9.191548811,8.926164609,9.361021981,9.40322234,10.05246385,9.275684112,9.500659052,9.222584793,9.151229609,9.465067949,9.474535837,9.23279785,9.32200276,8.763161907,9.109951952,9.661095205,9.180161164,9.205769573,9.040015425,9.390628197,8.641505031,9.414236784,9.147090279,8.496661597,8.843957239,9.262805495,10.22332549,8.919844707,8.556510244,9.22707866,9.185132617,8.720095842,8.900014824,8.979176349,8.493090383,8.522599323,8.931148098,9.150217218,9.333989109,9.371996775,9.654875715,9.333782305,9.118920929,9.360792045,8.802246362,8.715518195,8.981869935,8.863571412,9.582466644,9.200476648,9.499537014,8.920346105,9.700280546,8.941018917,9.967326315,10.29095426,8.65707673,8.942899466,8.73412596,10.45587444,8.397456565,8.623970733,9.341296321,8.896467197,8.471587748,9.639906707,9.604932116,9.754590961,9.265423448,8.678668343,8.729721572,9.359455514,9.008430431,8.674020079,9.297636347,9.075534893,9.01014316,9.472880358,8.648144498,10.30907537,8.78508625,8.889193852,9.656955273,9.319336481,8.581946373,9.695797408,9.147243683,9.905378283,9.615730775,9.406312295,9.104569197,9.44737806,9.206922757,9.232299405,9.504034457,8.860432193,8.954994855,9.251614917,9.738174626,8.766774026,9.43006973,9.652962305,8.70015677,9.466817497,9.256885156,9.854771969,8.718076165,8.837792346,8.656100356,8.891636781
318_0768992,318.0768992,9.207345866,9.443757689,8.977610025,9.225965665,9.318159113,9.095097691,9.107030383,9.355951903,9.17543498,8.78290172,8.922200021,8.777231683,9.020732836,9.055554376,9.532057787,9.17000785,8.993437636,9.178892823,8.888291059,9.447227388,9.409574784,9.268033163,9.214136284,9.324577839,9.451024242,9.217369862,9.520150171,9.537191342,9.07012038,9.68441429,9.61761732,9.11166145,9.262138563,8.818395735,9.579371775,9.288782081,9.492921737,9.107051512,8.965375516,9.23034879,9.268676153,8.966288313,9.069910785,9.311064157,8.966167022,8.922874317,8.860781583,8.638102157,8.867457874,9.263256891,9.647439113,9.067721377,9.038993591,9.458536847,9.095929655,9.24283067,8.974173164,9.037318105,9.337663798,8.901009704,9.067265173,9.280077469,9.278885019,8.887735753,9.449659435,9.370911471,9.254457305,8.988768295,9.190780152,8.993273361,8.77327535,9.213110783,9.285448224,9.116816497,9.115345165,8.835926666,9.102311025,8.880337155,9.430063103,8.918727948,9.302541837,8.929166655,9.00927727,9.035077232,9.954670315,9.59084424,9.203132919,9.295494402,8.966314934,9.101867276,9.542080229,9.009552027,9.13531608,9.041325531,9.110492885,9.234418194,9.342295272,9.06533687,8.698303382,9.625451043,8.817872542,9.255154006,9.129722273,9.142266439,9.096592691,8.962783792,8.903158709,9.211877548,9.303201243,9.134403041,8.920151988,9.180445069,8.920730525,8.92948271,9.025019878,8.968286589,9.319161908,8.997430169,9.340812381,8.937111719,8.885557189,9.021317879,9.0093643,9.056730062,8.865183018,8.990411332,9.486819377,9.602522831,9.547763476,9.21711192,9.84635019,8.648282036,9.072289114,9.356690661,9.04900584,8.994684882,8.914518199,9.368878621,9.257473169,9.030340258,9.236083524,9.752587529,9.36527037,9.360187525,9.063853394,8.770378629,9.435749102,8.829645766,9.186222311
318_8696948,318.8696948,10.50017445,11.13066421,9.948195481,9.413913801,10.38026835,9.076292982,10.67117407,10.28585092,10.39668514,10.30410402,11.21279624,9.940385014,9.693506276,9.239072192,9.466813664,9.020619478,10.48157783,10.78398524,10.48915036,11.24696579,11.02343919,11.40923425,10.58650075,10.99306169,11.23896273,10.49002218,10.89984326,11.02363871,10.37443072,10.57722786,11.23132898,10.49331861,10.82872733,10.69613031,11.11832507,10.58977991,10.64611622,11.09660173,10.26191199,10.08799694,11.6566385,10.4510857,10.96412104,10.71867668,10.87024996,10.4968264,11.05486501,9.761493331,10.45861547,11.06860837,11.16622809,10.00302796,11.43419941,11.20824633,11.31336048,10.87553294,11.07447883,11.69117835,11.25566539,10.35546725,9.000495123,9.72651297,10.77868773,9.489367356,10.0971479,10.9619464,10.86179628,10.96298319,10.95996213,10.49610993,11.06083956,9.488996273,9.978590441,10.51818164,10.04952824,9.155833243,10.44684977,10.5401254,11.04397502,9.949195534,11.39926832,10.87503289,10.29504911,9.466517875,10.2815314,10.47648099,8.813828089,9.36948074,9.548605947,9.951789692,11.18395259,10.95055064,11.09727759,10.02178159,9.926905182,10.91977716,10.2236638,10.3042185,9.276549294,10.69016511,9.522150475,10.58929312,11.44888301,10.84428538,10.47812935,10.88720009,10.25138268,10.54608724,10.83981518,10.7484327,11.030613,11.30069438,10.66381449,10.6539766,11.28775227,11.16121654,11.60531197,10.52027502,10.90801326,11.08038278,10.19828396,10.14401277,10.87535555,10.88352322,10.56605316,10.05765219,10.89954145,10.87808647,11.50024013,10.74911014,10.92392489,10.17367839,10.96494246,10.34231279,9.837223274,11.10401712,10.471179,10.43340846,9.886316574,10.23888223,10.30676226,11.98560557,10.13722102,10.44676405,10.75071667,11.13766663,11.46457873,9.884810747,10.9641262
318_8768317,318.8768317,11.08559505,10.77514269,9.454115193,10.12598987,11.32904887,9.839102535,9.298297782,9.557997894,9.788011482,9.208494621,10.06997899,9.739798031,9.885305779,9.35077656,11.01756804,9.068218184,9.145472114,10.64582159,9.369470642,10.97346754,10.9693943,10.87532014,9.686262929,10.76008086,10.60796576,8.756411558,10.85181094,11.38147825,9.555664617,10.44361436,10.79433761,9.337568021,9.983305502,10.3285474,10.56170373,11.16511117,10.21758065,9.387256297,9.889950458,9.228682066,10.73554262,10.42717386,10.45808646,10.21206165,10.58772855,8.959811243,9.613584377,8.940312074,9.331268083,11.49253889,10.36557805,9.372303909,11.06953708,10.83823312,9.395992151,10.61061666,9.48440205,11.05403643,11.10897235,8.942032159,8.760839104,10.64720784,12.05931213,9.080623816,10.57155097,9.969474366,10.47622809,11.12125293,10.88932175,9.650052768,10.863768,9.280044753,10.44000702,10.52332575,10.7982013,9.605074013,10.06016311,9.604259434,10.71830451,8.905915376,10.41208518,10.60023459,9.670066902,9.207881685,10.8402732,11.23318432,8.648209287,10.22873613,9.445247651,9.528906949,11.02754155,10.446444,10.29552277,9.434475071,9.68964685,10.6512189,9.914950032,11.04250379,9.348699382,10.74083845,8.939076948,10.70318521,11.16438348,10.61829545,9.287461107,10.2073662,9.675300468,9.649459622,10.30431297,10.31893608,11.36886475,11.10074269,10.07658428,8.758072982,10.94480593,9.814294943,11.00583244,9.850391382,10.82585365,9.189990508,10.08593647,9.161345563,10.44312537,10.90188638,8.624230783,9.308431099,8.929788615,10.2006303,10.70308304,9.733094921,10.53238205,9.707674554,10.83443361,9.699145792,10.06811429,9.811142271,9.722943129,9.878246592,8.846043239,9.523086186,9.061072211,11.51118007,9.775768275,10.40569521,10.29357523,10.60153554,10.41934565,9.124352023,10.62064493
318_93782,318.93782,10.13164313,10.67254029,8.693984368,9.093234055,9.559421288,9.170314081,9.527834019,10.47154434,10.00025414,9.553325807,11.09285972,10.25469658,8.898038757,8.964865384,9.516883247,9.208613085,9.988085835,10.20504773,9.452079718,11.26840954,10.43510265,10.7567673,9.375452384,10.63715286,10.52221075,8.912644397,10.92583579,10.73083653,10.82759173,9.830499627,10.92595417,9.64551366,10.84369466,10.89306747,10.34078172,10.16070637,10.69476341,10.02866484,10.84310679,9.965259533,11.15456269,10.32576003,11.598931,9.923975664,10.95395573,9.106653396,9.504903067,10.25196187,9.425916794,10.85972933,10.40778037,9.322178704,11.07324776,10.7871094,9.938352065,9.609649552,9.926945025,11.585293,10.57622267,9.308983583,10.33106583,9.827626969,10.09299367,9.466819277,9.358816075,9.840900578,10.37180592,10.55061519,11.03584254,9.28336689,11.26940039,8.76204873,9.761770367,9.507948017,9.88652307,9.042919629,9.466064544,8.913882781,10.56449884,9.442538478,10.08093704,11.05378366,9.933262957,9.562658757,10.27796271,9.386784233,8.993717473,8.912218837,8.848670547,9.33467918,9.939946643,10.54809695,10.93087176,9.633831931,9.000603182,9.486458703,9.328020796,9.645962565,9.465698348,9.843744044,9.699981853,9.892078695,11.57643896,10.49436893,9.423263287,10.95099992,10.13203071,10.7755863,11.0137721,10.06517062,11.34528489,11.55712547,10.53903619,8.845057529,11.460203,10.93791587,10.9263293,10.41645256,10.59918505,10.05445096,10.86432991,9.300048689,11.12402851,10.77719859,9.174457391,10.69571968,9.193808818,10.46002117,11.46132825,10.71255978,10.80029277,10.40820096,11.63949618,10.24570593,9.649131348,10.38092972,10.74347565,10.46569221,9.792600817,10.47682493,9.239306428,11.16750957,10.3168512,10.10740524,10.35145954,10.54139456,10.606587,9.936054114,10.49016459
